2017-10-20 09:35:32,456 [Worker-122] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:35:32,467 [Worker-122] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 09:36:09,364 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:36:09,386 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 09:36:09,389 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:36:09,414 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 09:37:51,499 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:37:51,519 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 09:37:51,525 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:37:51,549 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 09:39:24,282 [Worker-123] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:39:24,294 [Worker-123] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 09:39:24,296 [Worker-123] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:39:24,303 [Worker-123] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 09:40:36,645 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:40:36,665 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 09:40:36,668 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:40:36,685 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 09:41:02,704 [Worker-123] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:41:02,726 [Worker-123] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 09:41:02,728 [Worker-123] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:41:02,744 [Worker-123] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 09:41:40,599 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:41:40,610 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 09:41:40,611 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 09:41:40,623 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:06:44,882 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:06:44,891 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:06:44,893 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:06:44,900 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:07:25,091 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:07:25,101 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:07:25,102 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:07:25,115 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:09:15,616 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:09:15,628 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:09:15,630 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:09:15,640 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:09:59,315 [Worker-129] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:09:59,336 [Worker-129] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:09:59,337 [Worker-129] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:09:59,346 [Worker-129] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:10:58,128 [Worker-133] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:10:58,142 [Worker-133] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:10:58,143 [Worker-133] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:10:58,152 [Worker-133] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:12:36,409 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:12:36,425 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:12:36,426 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:12:36,440 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:12:55,437 [Worker-133] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:12:55,456 [Worker-133] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:12:55,459 [Worker-133] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:12:55,469 [Worker-133] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:42:34,320 [Worker-129] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:42:34,540 [Worker-129] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:42:34,546 [Worker-129] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:42:34,563 [Worker-129] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:44:38,954 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:44:38,962 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:44:38,963 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:44:38,970 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:48:08,754 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:48:08,761 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:48:08,762 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:48:08,769 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:50:20,880 [Worker-129] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:50:20,901 [Worker-129] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:50:20,903 [Worker-129] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:50:20,911 [Worker-129] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:52:25,668 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:52:25,677 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:52:25,678 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:52:25,685 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:52:48,504 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:52:48,515 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:52:48,517 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:52:48,527 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:56:53,640 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:56:53,658 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:56:53,662 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:56:53,671 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:59:30,309 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:59:30,320 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:59:30,321 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:59:30,329 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 10:59:51,137 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:59:51,145 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 10:59:51,148 [Worker-134] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 10:59:51,155 [Worker-134] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:01:07,161 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:01:07,171 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 11:01:07,173 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:01:07,184 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:02:59,575 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:02:59,587 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 11:02:59,589 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:02:59,599 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:05:07,427 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:05:07,440 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 11:05:07,442 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:05:07,451 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:08:05,938 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:08:05,951 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 11:08:05,952 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:08:05,964 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:08:36,603 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:08:36,624 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 11:08:36,626 [Worker-142] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:08:36,634 [Worker-142] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:11:29,097 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:11:29,106 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-10-20 11:11:29,108 [Worker-139] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-10-20 11:11:29,120 [Worker-139] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\E_commerce\NETPRISE_TASK\src\test\resources
2017-10-20 11:14:50,739 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
